"concept_id","concept_name","concept_code","vocabulary_id"
2917502,"deferasirox 125 MG Effervescent Oral Tablet Box of 30","OMOP5134324","RxNorm Extension"
40720457,"deferasirox 125 MG Tablet for Oral Suspension Box of 28","OMOP4736477","RxNorm Extension"
42926817,"deferasirox 250 MG Oral Powder [HEMO-JADE]","OMOP4653627","RxNorm Extension"
19123401,"deferasirox 2.5 MG/ML [Exjade]","616160","RxNorm"
2917466,"deferasirox 500 MG Effervescent Oral Tablet Box of 84 by Pharmacor","OMOP5134289","RxNorm Extension"
42926825,"deferasirox 125 MG Oral Powder [EXPERID]","OMOP4653635","RxNorm Extension"
44186503,"deferasirox 250 MG Oral Tablet [Exjade] Box of 84 by Abacus Medicine","OMOP3063226","RxNorm Extension"
44179021,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] Box of 28 by Haematogmbh","OMOP3055744","RxNorm Extension"
1594120,"deferasirox 125 MG","1869533","RxNorm"
41180307,"deferasirox 500 MG Disintegrating Oral Tablet Box of 84","OMOP2378269","RxNorm Extension"
21173818,"deferasirox 250 MG Oral Tablet Box of 28","OMOP260985","RxNorm Extension"
40720439,"deferasirox 250 MG Tablet for Oral Suspension [Exjade] Box of 28","OMOP4736495","RxNorm Extension"
46221231,"deferasirox 180 MG Oral Tablet","1607784","RxNorm"
21026535,"deferasirox Oral Tablet [Exjade]","OMOP260981","RxNorm Extension"
1594765,"deferasirox 360 MG Oral Granules","1923826","RxNorm"
42918298,"500 ML deferasirox 25 MG/ML Oral Suspension [FEDUROW]","OMOP4645189","RxNorm Extension"
36237790,"Exjade Oral Liquid Product","1173264","RxNorm"
41180308,"deferasirox 360 MG Oral Tablet Box of 90","OMOP2378270","RxNorm Extension"
36505347,"deferasirox 180 MG Oral Tablet [Exjade] by Orifarm Leverkus","OMOP4836507","RxNorm Extension"
44182765,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by European","OMOP3059488","RxNorm Extension"
2917512,"deferasirox Effervescent Oral Tablet [Exjade]","OMOP5134334","RxNorm Extension"
36782126,"deferasirox 90 MG Delayed Release Oral Tablet [Exjade] Box of 90 by Novartis","OMOP4770412","RxNorm Extension"
36248994,"Jadenu Pill","1607789","RxNorm"
42926820,"deferasirox 250 MG [EXPERID]","OMOP4653630","RxNorm Extension"
40980356,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Eurim-Pharm","OMOP2178318","RxNorm Extension"
21065748,"deferasirox 250 MG Oral Tablet [Exjade] Box of 28","OMOP260989","RxNorm Extension"
42926810,"deferasirox 1000 MG Oral Powder [J-JADE]","OMOP4653620","RxNorm Extension"
36782137,"deferasirox Delayed Release Oral Tablet","OMOP4770423","RxNorm Extension"
21085393,"deferasirox 250 MG Oral Tablet","OMOP260984","RxNorm Extension"
40720455,"deferasirox 125 MG Tablet for Oral Suspension [Exjade] Box of 28","OMOP4736479","RxNorm Extension"
36403888,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] by Novartis","OMOP3095930","RxNorm Extension"
40720456,"deferasirox 125 MG Tablet for Oral Suspension [Exjade] by Novartis","OMOP4736478","RxNorm Extension"
2917494,"deferasirox 250 MG Effervescent Oral Tablet by Pharmacor","OMOP5134316","RxNorm Extension"
2917506,"deferasirox 125 MG Effervescent Oral Tablet Box of 14","OMOP5134328","RxNorm Extension"
40720441,"deferasirox 250 MG Tablet for Oral Suspension Box of 28","OMOP4736493","RxNorm Extension"
42920203,"20 ML deferasirox 25 MG/ML Oral Suspension [FEDUROW]","OMOP4647057","RxNorm Extension"
2917486,"deferasirox 250 MG Effervescent Oral Tablet Box of 30 by Pharmacor","OMOP5134308","RxNorm Extension"
42920578,"10 ML deferasirox 25 MG/ML Oral Suspension","OMOP4647424","RxNorm Extension"
36036203,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 28 by Orifarm Leverkus","OMOP5046207","RxNorm Extension"
40949355,"deferasirox 125 MG Oral Tablet [Exjade] Box of 84 by Gerke","OMOP2147317","RxNorm Extension"
42926822,"deferasirox 250 MG [HEMOSIROX]","OMOP4653632","RxNorm Extension"
41253223,"deferasirox 360 MG Oral Tablet [Exjade] Box of 90","OMOP2451185","RxNorm Extension"
21134377,"deferasirox 500 MG [Exjade]","OMOP260992","RxNorm Extension"
46221242,"deferasirox 90 MG [Jadenu]","1607797","RxNorm"
42876291,"deferasirox 360 MG Oral Tablet [Exjade] Box of 90 by Orifarm Leverkus","OMOP4873403","RxNorm Extension"
36274202,"deferasirox 90 MG Oral Tablet [Exjade] Box of 90 by Novartis","OMOP3125077","RxNorm Extension"
21026536,"deferasirox 500 MG","OMOP260991","RxNorm Extension"
41003458,"deferasirox 90 MG Oral Tablet [Exjade] Box of 90","OMOP2201420","RxNorm Extension"
41074115,"deferasirox 500 MG Oral Tablet [Exjade] Box of 28 by Eurim-Pharm","OMOP2272077","RxNorm Extension"
42876286,"deferasirox 360 MG Delayed Release Oral Tablet Box of 300","OMOP4873398","RxNorm Extension"
41042785,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Haematogmbh","OMOP2240747","RxNorm Extension"
1594124,"deferasirox 250 MG","1869540","RxNorm"
42926813,"deferasirox 1000 MG [HEMO-JADE]","OMOP4653623","RxNorm Extension"
36782122,"deferasirox 360 MG Delayed Release Oral Tablet [Exjade] Box of 90","OMOP4770408","RxNorm Extension"
40949358,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Haematogmbh","OMOP2147320","RxNorm Extension"
